0,1,2,3,4,5,6,7,8,9,10
13638,0.77,0.98,3,286,6,0,0,6,3,0
279,0.09,0.78,6,254,4,0,0,5,1,1
1289,0.87,0.81,5,304,5,0,0,8,1,1
1373,0.88,0.88,4,265,5,0,0,9,1,1
9807,0.66,0.51,3,192,3,0,0,4,1,0
8249,0.97,0.86,5,222,3,0,0,4,1,0
6225,0.79,0.96,4,180,3,0,0,4,1,0
4605,0.93,0.68,3,272,2,1,0,1,1,0
1975,0.36,0.48,2,152,3,0,0,8,2,1
6359,0.81,0.98,5,243,6,0,0,1,2,0
9048,0.77,0.79,3,273,2,0,0,4,2,0
1986,0.11,0.84,7,310,4,0,0,1,2,1
9843,0.36,0.68,2,126,4,0,0,10,3,0
2402,0.6,0.85,3,209,2,1,0,4,2,0
13307,0.87,0.92,4,263,3,0,0,6,2,0
10776,0.24,0.62,5,199,4,0,0,1,1,0
12721,0.42,0.49,2,139,3,0,0,3,1,1
1226,0.39,0.46,2,127,3,0,0,6,1,1
1167,0.42,0.54,2,135,3,0,0,1,2,1
3260,0.62,0.58,3,202,2,0,0,5,2,0
4118,0.44,0.74,4,250,6,0,0,9,2,0
14502,0.4,0.46,2,128,3,0,0,6,1,1
12539,0.87,1.0,5,261,5,1,0,4,2,1
4992,0.79,0.82,3,98,3,1,0,3,1,0
4423,0.8,0.79,5,240,4,0,0,7,2,0
11446,0.51,0.63,5,260,2,0,0,8,3,0
14601,0.42,0.57,2,154,3,1,0,10,2,1
1189,0.09,0.8,5,279,4,0,0,4,1,1
12146,0.41,0.46,2,151,3,0,0,8,1,1
846,0.44,0.51,2,146,3,0,0,10,2,1
11924,0.83,0.8,3,240,8,0,0,1,1,0
10513,0.88,0.71,5,255,3,0,0,5,2,0
14124,0.91,0.82,2,241,3,0,0,1,2,0
1839,0.1,0.9,6,299,4,0,0,10,1,1
14936,0.4,0.49,2,143,3,0,0,8,2,1
806,0.36,0.62,4,237,2,0,0,4,2,1
205,0.87,0.9,5,254,6,0,0,5,1,1
3290,0.96,0.67,5,170,3,0,0,10,3,0
5387,0.84,0.93,6,166,4,0,0,4,1,0
3,0.11,0.88,7,272,4,0,0,1,2,1
390,0.42,0.57,2,154,3,1,0,10,2,1
3223,0.74,0.74,4,233,2,0,0,1,2,0
4905,0.7,0.85,4,232,3,0,0,1,2,0
1545,0.81,0.95,4,275,5,0,0,1,2,1
11925,0.94,0.82,4,187,3,0,0,1,1,0
11918,0.92,0.85,3,151,6,1,0,1,1,0
2121,0.67,0.51,5,182,3,0,0,6,1,0
14255,0.1,0.8,7,281,4,0,0,4,1,1
6448,0.52,0.51,2,232,4,0,0,4,3,0
6077,0.35,0.54,2,124,3,0,0,5,1,0
14052,0.5,0.9,5,226,2,0,0,6,3,0
10259,0.54,0.52,3,115,3,0,0,2,1,0
12216,0.36,0.51,2,155,3,0,0,7,1,1
10183,0.91,0.7,6,201,2,1,0,2,1,0
8332,0.63,0.9,4,188,4,1,0,1,1,0
284,0.1,0.93,6,289,4,1,0,5,1,1
3399,0.64,0.5,3,238,4,0,0,4,1,0
14017,0.44,0.65,3,175,2,0,0,7,1,0
13238,0.86,0.82,4,274,2,1,0,1,1,0
371,0.37,0.45,2,142,3,0,0,7,1,1
1257,0.41,0.48,2,126,3,0,0,4,1,1
4730,0.6,0.9,4,178,3,0,1,9,3,0
10766,0.49,0.59,4,137,4,0,0,4,3,0
3363,0.86,0.51,4,211,2,1,0,4,1,0
9367,0.49,0.79,5,177,2,0,0,5,1,0
14405,0.09,0.82,6,249,4,0,0,4,2,1
673,0.46,0.57,2,154,3,0,0,7,1,1
14354,0.11,0.8,6,256,4,0,0,7,1,1
1936,0.39,0.45,2,140,3,0,0,1,2,1
46,0.84,0.74,3,182,4,0,0,4,1,1
5618,0.81,0.6,3,140,2,0,0,4,3,0
14222,0.45,0.54,2,135,3,0,0,1,1,1
14630,0.42,0.53,3,199,4,0,0,4,2,1
13942,0.91,0.58,3,220,7,0,1,1,1,0
1058,0.4,0.51,2,136,3,0,0,8,1,1
14283,0.09,0.77,5,275,4,0,0,8,2,1
10686,0.73,0.62,4,247,4,0,0,1,1,0
12602,0.84,0.94,5,222,6,0,0,8,1,1
5268,0.28,0.79,5,202,5,0,0,2,1,0
1031,0.1,0.97,6,307,4,0,0,4,1,1
1183,0.91,0.9,4,245,5,0,0,4,1,1
14277,0.81,0.7,6,161,4,0,0,7,2,1
5278,0.67,0.93,5,133,2,0,0,1,2,0
120,0.4,0.46,2,132,3,0,0,4,1,1
12704,0.44,0.53,2,159,3,0,0,1,1,1
5942,0.28,0.7,2,164,4,0,0,7,2,0
9203,0.63,0.51,3,126,6,0,0,4,1,0
13962,0.39,0.45,3,100,8,1,0,8,2,0
3848,0.96,0.61,3,271,2,0,0,3,2,0
2713,0.92,0.84,5,264,3,0,0,4,2,0
14034,0.57,0.99,3,222,3,1,1,6,1,0
7331,0.4,0.65,4,252,6,0,0,2,2,0
14259,0.57,0.7,3,273,6,0,0,5,1,1
29,0.41,0.46,2,128,3,0,0,2,1,1
1948,0.72,0.84,5,257,5,0,0,4,2,1
13221,0.81,0.55,4,217,8,0,0,2,2,0
14356,0.84,0.99,4,267,5,0,0,8,1,1
3448,0.58,0.72,5,234,3,1,0,1,1,0
997,0.38,0.54,2,157,3,0,0,10,2,1
2561,0.68,0.7,4,185,4,0,0,4,2,0
13015,0.5,0.75,3,204,2,0,0,4,3,0
9844,0.52,0.93,2,243,3,0,0,2,3,0
954,0.41,0.71,4,301,5,0,0,4,1,1
14346,0.36,0.5,2,132,3,0,0,4,1,1
6343,0.58,0.78,5,211,3,1,0,10,1,0
6344,0.66,0.96,4,216,3,0,0,1,1,0
2218,0.56,0.97,5,163,2,0,0,6,3,0
2887,0.97,0.7,3,203,3,0,0,7,1,0
914,0.44,0.49,2,127,3,1,0,1,1,1
12071,0.74,0.99,2,277,3,0,0,7,2,1
2332,0.82,0.83,3,271,2,0,0,4,2,0
14143,0.8,0.93,3,225,4,0,0,8,1,0
1684,0.44,0.54,2,135,3,0,0,5,1,1
181,0.4,0.47,2,146,3,0,0,1,2,1
240,0.1,0.97,7,254,4,0,0,1,1,1
9255,0.64,0.48,4,267,2,1,0,1,1,0
7625,0.85,0.49,4,159,3,0,0,8,1,0
455,0.09,0.97,7,254,4,1,0,9,2,1
1382,0.9,0.84,5,221,5,0,0,10,1,1
83,0.79,0.59,4,139,3,0,1,6,1,1
3033,0.93,0.94,4,188,3,0,0,5,2,0
12728,0.43,0.57,2,160,3,0,0,4,2,1
12840,0.65,0.75,3,214,3,0,0,1,2,0
6468,0.77,0.75,3,272,3,0,0,4,1,0
6366,0.63,0.72,2,161,5,0,0,3,2,0
4167,0.7,0.74,3,157,3,0,0,4,3,0
3169,0.71,0.62,3,258,2,0,0,4,2,0
1428,0.57,0.61,4,158,5,0,0,5,2,1
552,0.75,0.99,5,254,5,0,0,1,1,1
1218,0.76,0.95,4,259,5,0,0,9,1,1
2729,0.55,0.49,3,152,2,0,0,4,2,0
2309,0.62,0.53,3,141,3,0,0,1,1,0
1153,0.39,0.55,2,152,3,1,0,1,2,1
2517,0.84,0.87,3,271,3,0,0,10,1,0
767,0.75,0.81,5,227,5,0,0,4,2,1
6072,0.64,0.85,3,213,4,0,0,4,2,0
14822,0.09,0.95,7,256,4,0,0,10,2,1
14360,0.84,0.88,4,263,5,1,0,10,1,1
12281,0.1,0.98,6,268,4,0,0,5,1,1
14971,0.78,0.93,4,225,5,0,0,1,2,1
5563,0.86,0.68,2,192,3,0,0,8,3,0
1135,0.46,0.51,2,155,3,0,0,8,1,1
14205,0.64,0.5,4,253,10,0,1,6,3,0
13804,0.95,0.84,3,240,7,0,0,1,2,0
10474,0.64,0.72,4,152,3,1,0,1,2,0
124,0.11,0.84,6,300,5,1,0,5,1,1
5787,0.55,0.97,3,222,2,0,0,6,2,0
14785,0.36,0.47,2,148,3,0,0,4,2,1
7597,0.84,0.54,4,179,2,0,0,4,1,0
3938,0.55,0.54,3,253,2,0,0,5,1,0
3457,0.24,0.87,5,268,5,0,0,1,2,0
14679,0.09,0.95,6,292,4,0,0,1,2,1
10172,0.55,0.48,4,271,6,1,0,1,3,0
4283,0.89,0.55,5,194,4,0,0,10,2,0
13405,0.75,0.6,4,186,10,1,0,10,1,0
11166,0.54,0.68,6,249,5,0,0,8,2,0
7505,0.52,0.57,4,239,3,0,0,1,1,0
6355,0.6,0.61,2,275,2,0,0,1,1,0
3832,0.94,0.71,4,151,2,1,0,1,1,0
6230,0.74,0.66,3,257,3,0,0,5,1,0
4478,0.83,0.9,3,195,3,0,0,5,1,0
11765,0.79,0.65,3,235,10,0,0,4,1,0
9883,0.9,0.53,3,167,3,0,0,3,1,0
4222,0.71,0.99,4,238,4,1,0,1,3,0
798,0.11,0.91,5,291,4,0,0,4,1,1
1609,0.11,0.87,6,278,5,0,0,4,1,1
1949,0.4,0.56,2,148,3,0,0,4,2,1
8245,0.71,0.73,3,274,3,0,0,10,1,0
12210,0.38,0.52,2,153,3,0,0,5,1,1
4079,1.0,0.85,3,202,2,0,0,3,2,0
12633,0.11,0.89,6,260,5,0,0,1,1,1
1030,0.1,0.82,6,272,4,0,0,4,1,1
906,0.76,0.93,5,238,5,0,0,8,1,1
12448,0.1,0.84,5,298,4,0,0,7,1,1
10411,0.45,0.5,5,99,4,1,0,2,1,0
1553,0.17,0.55,6,250,5,0,0,1,2,1
12564,0.1,0.77,7,291,4,0,0,2,1,1
5499,0.97,1.0,5,251,2,0,0,2,2,0
12591,0.38,0.55,2,148,3,0,0,5,1,1
1157,0.4,0.51,2,156,3,0,0,1,2,1
14459,0.46,0.49,2,148,3,0,0,1,1,1
9953,0.5,0.75,4,239,2,0,0,2,1,0
13001,0.62,0.94,4,252,4,0,0,2,1,0
1854,0.36,0.51,2,130,3,0,0,1,1,1
4972,0.63,0.74,4,155,2,0,0,1,2,0
10428,0.71,0.76,3,134,3,1,0,5,1,0
12350,0.4,0.46,2,149,3,0,0,4,2,1
11492,0.61,0.88,5,146,7,1,0,10,1,0
14515,0.37,0.55,2,127,3,0,0,9,2,1
8823,0.78,0.86,4,240,3,0,0,4,1,0
5568,0.51,0.78,5,225,4,0,0,9,1,0
520,0.39,0.51,2,129,3,0,0,7,1,1
9332,0.81,0.97,4,212,2,0,0,1,1,0
13736,0.81,0.47,4,153,7,0,0,8,1,0
10231,0.5,0.85,5,249,3,1,0,2,2,0
8821,0.23,0.88,4,175,6,0,0,4,1,0
12412,0.84,0.99,4,262,6,0,0,2,2,1
4085,0.59,0.62,4,227,4,1,0,4,1,0
735,0.11,0.92,7,255,4,0,0,5,2,1
3461,0.63,0.59,3,155,3,1,0,1,2,0
4642,0.62,0.53,5,169,3,0,0,7,1,0
7007,0.44,0.39,2,188,3,0,0,4,1,0
13713,0.82,0.79,3,176,3,0,0,4,1,0
707,0.79,0.93,4,226,5,0,0,1,1,1
12724,0.38,0.54,2,135,3,0,0,4,2,1
2865,0.64,0.66,3,218,3,0,0,4,1,0
9660,0.74,0.71,4,243,3,0,0,4,2,0
524,0.74,0.82,4,239,6,0,0,7,1,1
11547,0.24,0.56,4,281,7,0,0,1,2,0
14577,0.91,0.87,4,235,5,0,0,4,1,1
682,0.4,0.49,2,128,3,0,0,1,1,1
6752,0.58,0.91,3,124,2,0,0,4,2,0
4372,0.18,0.84,4,231,5,0,0,1,1,0
3779,0.8,0.78,3,175,3,0,0,4,2,0
8180,0.9,0.91,5,176,3,0,0,1,2,0
835,0.89,1.0,4,260,5,0,0,9,1,1
12513,0.09,0.96,6,259,4,0,0,5,1,1
14920,0.37,0.54,2,157,3,0,0,5,1,1
10387,0.77,0.83,4,154,3,0,0,10,1,0
12533,0.1,0.84,6,246,4,0,0,3,2,1
12655,0.1,0.89,7,308,4,0,0,4,2,1
14229,0.78,0.99,4,255,6,0,0,1,1,1
10953,0.19,0.94,4,196,5,0,0,4,1,0
1832,0.14,0.47,4,175,2,0,0,9,2,1
11826,0.29,0.57,5,134,2,0,1,10,2,0
14752,0.45,0.54,2,129,3,0,0,10,3,1
7840,0.52,0.82,3,138,2,1,0,5,2,0
1698,0.1,0.87,7,299,4,0,0,1,1,1
12459,0.41,0.48,2,136,3,0,0,10,2,1
12519,0.44,0.54,2,151,3,0,0,6,1,1
1517,0.4,0.5,2,127,3,0,0,7,1,1
12636,0.39,0.57,2,127,3,0,0,1,1,1
12570,0.25,0.46,4,214,4,0,0,4,2,1
11586,0.91,0.75,2,147,3,0,0,10,1,0
11277,0.81,0.62,3,240,6,0,1,1,1,0
11109,0.95,0.8,3,225,2,0,0,1,3,0
11221,0.51,0.39,5,132,6,1,1,4,1,0
1605,0.87,0.94,5,219,5,0,0,10,1,1
12113,0.43,0.52,2,160,3,0,0,4,1,1
10611,0.19,0.58,4,173,5,0,0,2,2,0
1990,0.66,0.91,5,248,4,0,0,6,1,1
14117,0.21,0.85,6,285,7,0,0,1,2,0
12737,0.81,0.91,4,229,5,0,0,5,1,1
842,0.11,0.85,6,299,4,0,0,5,2,1
7344,0.54,0.61,3,152,3,0,0,1,2,0
13810,0.76,0.72,3,263,3,0,0,8,2,0
14569,0.37,0.54,2,149,3,0,0,5,1,1
3891,0.42,0.56,2,103,3,1,0,10,2,0
8123,0.82,0.94,3,253,2,0,0,3,1,0
7594,0.64,0.56,3,239,3,0,0,4,1,0
9860,0.72,0.67,3,243,3,0,0,1,1,0
12860,0.99,0.81,3,183,2,0,0,4,1,0
12027,0.82,0.87,4,239,5,0,0,1,1,1
12427,0.74,0.92,4,261,5,0,0,4,2,1
13132,0.79,0.59,4,187,2,0,0,6,1,0
1681,0.09,0.96,7,274,5,0,0,10,1,1
12213,0.88,1.0,5,219,5,0,0,4,1,1
13304,0.61,0.5,4,269,3,0,0,7,2,0
7314,0.31,0.42,2,169,5,0,0,7,1,0
2878,0.51,0.65,4,269,3,0,0,5,2,0
1983,0.11,0.79,6,247,4,0,0,9,2,1
138,0.42,0.48,2,129,3,0,0,6,1,1
6620,0.75,0.85,4,181,3,0,0,4,1,0
3491,0.71,0.96,4,161,3,0,0,5,1,0
14672,0.43,0.49,2,135,3,0,0,2,2,1
3245,0.49,0.98,3,267,2,0,0,4,1,0
7871,0.5,0.63,3,160,2,0,0,1,2,0
179,0.37,0.51,2,127,3,0,0,1,2,1
6155,0.73,0.8,4,251,2,1,0,5,1,0
11385,0.43,0.38,3,119,2,0,0,1,1,0
851,0.37,0.47,2,151,3,0,0,1,2,1
43,0.4,0.46,2,127,3,0,0,4,1,1
12478,0.09,0.79,6,275,4,0,0,1,1,1
869,0.74,0.88,4,248,6,0,0,2,1,1
8190,0.52,0.69,3,144,3,0,0,1,2,0
5334,0.96,0.98,5,248,3,0,0,8,1,0
3543,0.83,0.57,3,232,4,0,0,3,2,0
3511,0.85,0.85,4,258,2,0,0,10,1,0
1133,0.77,0.87,4,150,4,0,0,8,1,1
1405,0.79,0.93,5,269,5,0,0,2,1,1
14461,0.11,0.84,6,298,4,0,0,1,1,1
3098,0.73,0.71,3,210,3,0,0,4,1,0
983,0.85,0.97,4,266,6,0,0,8,1,1
1666,0.14,0.55,6,175,5,0,0,7,2,1
1094,0.89,0.91,5,260,5,0,0,1,1,1
5410,0.53,0.84,3,151,3,0,0,8,1,0
14770,0.43,0.55,2,136,3,0,0,1,1,1
2512,0.5,0.78,3,228,2,0,0,9,1,0
11204,0.48,0.71,2,162,3,1,0,1,3,0
404,0.92,0.93,5,240,5,0,0,1,1,1
13499,0.97,0.41,5,135,6,0,0,1,2,0
5591,0.83,0.75,6,215,5,0,0,1,2,0
1472,0.39,0.56,2,130,3,0,0,1,2,1
7479,0.77,0.96,3,232,2,1,0,9,1,0
8564,0.2,0.9,3,218,4,0,0,1,1,0
1868,0.44,0.48,2,158,3,0,0,4,1,1
1814,0.1,0.81,6,271,4,0,0,4,1,1
1582,0.73,0.96,5,256,6,1,0,5,2,1
1488,0.45,0.52,2,147,3,0,0,4,1,1
10506,0.8,0.58,4,189,2,0,0,5,2,0
14285,0.09,0.87,7,295,4,0,0,8,1,1
540,0.11,0.94,7,244,4,0,0,6,2,1
14457,0.45,0.46,2,155,3,0,0,1,1,1
1612,0.09,0.92,7,301,4,0,0,10,1,1
6420,0.15,0.48,6,204,6,1,0,1,1,0
2111,0.93,0.75,5,143,3,0,0,5,1,0
8230,0.65,0.56,3,230,2,0,0,7,3,0
1487,0.11,0.97,6,260,4,0,0,4,1,1
2720,0.61,0.77,4,142,3,0,0,5,2,0
13787,0.49,0.68,3,192,7,0,0,6,3,0
14846,0.82,0.92,5,225,5,0,0,1,1,1
11431,0.67,0.7,3,149,3,0,0,5,1,0
2023,0.75,0.7,4,144,4,0,0,4,3,0
4063,0.68,0.51,2,196,3,0,0,1,1,0
12167,0.43,0.55,2,129,3,0,0,1,1,1
14276,0.11,0.94,6,286,4,0,0,7,2,1
4755,0.77,0.82,3,147,4,0,0,1,3,0
5216,0.8,0.51,4,213,3,0,0,1,2,0
9007,0.85,0.99,4,233,2,0,0,10,3,0
11939,0.15,0.74,6,144,7,0,1,6,3,0
378,0.44,0.56,2,158,3,0,0,2,2,1
1231,0.37,0.52,2,143,3,0,0,1,2,1
1748,0.39,0.48,2,159,3,0,0,8,2,1
11992,0.6,0.53,2,235,7,0,0,7,2,0
898,0.3,0.56,3,309,4,1,0,4,1,1
12283,0.83,0.92,5,267,6,0,0,5,1,1
10132,0.12,0.65,5,262,6,0,0,5,2,0
5896,0.53,0.85,3,236,6,0,0,1,2,0
4,0.72,0.87,5,223,5,0,0,1,1,1
1366,0.1,0.83,6,293,4,0,0,8,1,1
10669,0.65,0.88,4,173,3,0,0,6,2,0
9131,0.22,0.59,5,162,2,0,0,5,1,0
12185,0.36,0.55,2,141,3,0,0,3,2,1
14869,0.43,0.55,2,130,3,0,0,5,3,1
11506,0.65,0.89,4,204,8,1,0,5,1,0
8135,0.72,0.88,3,236,3,0,0,4,1,0
2239,0.7,0.61,4,163,4,1,0,1,1,0
6138,0.92,0.5,5,258,3,0,0,3,2,0
14390,0.37,0.51,2,127,3,0,0,1,2,1
6565,0.88,0.89,2,201,3,0,0,2,3,0
7861,0.98,0.73,4,140,4,0,0,10,1,0
14701,0.76,0.88,4,206,4,0,0,3,2,1
864,0.39,0.55,2,146,3,0,0,1,1,1
10742,0.62,0.89,4,261,2,0,0,4,2,0
1650,0.38,0.51,2,138,3,0,0,4,1,1
11013,0.95,0.74,5,243,6,0,0,6,2,0
7775,0.63,0.76,3,176,2,0,0,8,1,0
4522,0.54,0.76,3,199,4,0,0,1,1,0
1964,0.09,0.89,7,310,4,0,0,5,1,1
9355,0.75,0.89,4,139,3,0,0,4,1,0
1261,0.09,0.95,6,260,4,1,0,4,1,1
14436,0.4,0.56,2,149,3,0,0,2,1,1
1104,0.38,0.52,2,156,3,0,0,4,1,1
1112,0.44,0.46,2,149,3,0,0,4,1,1
3665,0.55,0.82,3,248,2,0,0,2,3,0
7043,0.53,0.97,3,189,3,0,0,1,1,0
14738,0.41,0.45,2,144,3,1,0,8,1,1
708,0.79,0.91,5,271,5,0,0,1,1,1
4863,0.73,0.79,4,157,3,0,0,5,2,0
9445,0.33,0.58,3,115,3,0,0,4,1,0
549,0.85,0.82,4,270,5,0,0,1,1,1
12232,0.92,0.99,5,255,6,0,0,1,1,1
12594,0.37,0.54,2,132,3,0,0,4,1,1
351,0.09,0.8,6,304,5,0,0,4,2,1
5883,0.59,1.0,4,169,2,0,0,4,1,0
2438,0.72,0.86,4,191,2,0,0,9,1,0
14066,0.7,0.93,3,250,3,0,0,10,1,0
1386,0.4,0.46,2,146,3,0,0,1,1,1
1875,0.7,0.84,6,161,4,0,0,4,1,1
13648,0.77,0.71,5,250,3,1,0,1,2,0
5854,0.59,0.99,3,185,2,0,0,5,2,0
11768,0.91,0.65,5,214,3,1,0,10,1,0
14659,0.1,0.84,5,298,4,0,0,7,1,1
11474,0.28,0.59,6,281,3,0,0,8,2,0
7546,0.77,0.8,3,147,3,0,0,7,1,0
510,0.37,0.57,2,155,3,0,0,5,1,1
10995,0.61,0.86,3,239,3,0,0,7,1,0
6197,0.54,0.53,3,251,2,0,0,1,1,0
12206,0.38,0.5,2,153,3,0,0,5,1,1
1951,0.85,0.85,4,247,6,0,0,4,1,1
1134,0.91,0.94,5,218,6,0,0,8,1,1
9411,0.81,0.49,4,285,4,0,0,1,1,0
13560,0.14,0.76,4,142,10,0,0,6,3,0
8605,0.99,0.73,4,224,2,0,0,5,1,0
716,0.36,0.45,2,127,3,0,0,2,1,1
7249,0.57,0.75,5,252,3,0,0,9,2,0
2221,0.75,0.51,4,138,4,0,0,10,2,0
12733,0.85,0.58,3,226,2,0,0,5,2,1
12924,0.96,0.64,3,166,2,0,0,2,2,0
80,0.39,0.56,2,142,3,0,0,2,1,1
1393,0.39,0.57,2,157,3,0,0,1,2,1
12379,0.31,0.56,4,238,2,0,0,2,2,1
11432,0.81,0.77,3,221,2,0,0,4,1,0
12497,0.1,0.82,6,244,4,0,0,4,2,1
745,0.39,0.52,2,134,3,0,0,4,1,1
3640,0.71,0.77,2,255,3,0,0,5,2,0
370,0.1,0.82,6,266,4,0,0,7,1,1
810,0.11,0.97,7,310,4,0,0,5,2,1
8702,0.78,0.68,4,174,3,1,0,9,1,0
1831,0.39,0.5,2,151,3,0,0,9,2,1
12802,0.56,0.83,3,236,3,1,0,4,2,0
31,0.09,0.62,6,294,4,0,0,2,1,1
577,0.48,0.78,2,198,2,0,0,4,2,1
10854,0.58,0.38,4,203,5,0,0,1,1,0
12418,0.11,0.9,6,264,4,0,0,4,2,1
7499,0.97,0.94,3,202,2,0,0,1,2,0
14339,0.7,0.89,3,183,5,0,0,5,1,1
14435,0.87,0.9,5,252,5,0,0,7,1,1
4862,0.52,0.91,5,193,2,0,0,5,1,0
14323,0.09,0.85,6,289,4,0,0,3,3,1
2281,0.65,0.68,4,128,5,0,0,8,1,0
7587,0.81,0.87,5,241,3,0,0,2,1,0
6958,0.96,0.37,3,111,2,0,0,1,3,0
12173,0.11,0.78,7,278,4,0,0,1,1,1
1361,0.11,0.83,6,262,5,0,0,7,1,1
908,0.09,0.86,6,291,4,0,0,8,1,1
3622,0.98,0.89,4,169,3,0,0,4,2,0
9356,0.7,0.66,4,168,3,0,0,4,1,0
14607,0.45,0.46,2,128,3,0,0,1,1,1
1038,0.09,0.97,7,268,4,0,0,5,2,1
1177,0.38,0.5,2,151,3,1,0,3,1,1
3951,0.59,0.69,3,186,3,0,0,4,1,0
7875,0.86,0.64,4,263,3,0,0,1,2,0
1924,0.59,1.0,2,155,5,0,0,1,1,1
2829,0.52,0.51,3,213,4,0,0,5,1,0
880,0.82,0.97,5,263,5,0,0,4,2,1
1332,0.09,0.86,6,297,4,0,0,3,1,1
1374,0.37,0.53,2,147,3,0,0,9,1,1
1171,0.09,0.91,6,248,4,0,0,1,1,1
13907,0.81,0.78,3,165,3,0,0,4,3,0
4658,0.95,0.76,3,236,2,1,0,1,2,0
9511,0.94,0.77,3,201,3,0,0,5,1,0
1010,0.75,0.88,4,239,5,0,0,1,1,1
14295,0.84,0.85,4,249,6,0,0,10,1,1
14464,0.19,0.59,7,192,3,0,0,1,1,1
12218,0.9,0.98,5,245,5,0,0,7,1,1
12008,0.92,0.85,5,259,5,0,0,1,1,1
14803,0.66,0.67,2,255,3,0,0,4,1,1
8508,0.79,0.97,3,271,2,0,0,3,2,0
1437,0.43,0.57,2,142,3,0,0,7,2,1
8704,0.61,0.77,4,195,2,0,0,1,1,0
4281,0.82,0.92,5,252,3,0,0,6,2,0
12606,0.86,0.92,5,252,5,0,0,9,1,1
12707,0.79,0.93,4,226,5,0,0,1,1,1
12163,0.45,0.51,2,147,3,0,0,1,1,1
1446,0.73,0.87,5,252,5,0,0,9,1,1
11246,0.48,0.81,4,149,2,0,0,6,2,0
7265,0.23,0.94,4,142,4,0,0,1,2,0
4375,0.6,0.79,5,217,2,0,0,1,1,0
2413,0.67,0.5,4,173,2,1,0,5,3,0
14720,0.38,0.55,2,158,3,0,0,5,1,1
2835,0.66,0.63,6,223,6,0,0,1,2,0
1558,0.5,0.85,4,138,3,0,0,2,2,1
14681,0.41,0.52,2,159,3,0,0,1,1,1
13214,0.13,0.5,3,137,5,0,0,9,1,0
8341,0.98,0.61,3,272,3,0,0,1,2,0
13594,0.67,0.4,4,274,3,0,0,1,1,0
840,0.37,0.53,2,126,3,0,0,1,1,1
219,0.43,0.53,2,131,3,0,0,7,1,1
10527,0.8,0.96,4,160,4,0,0,7,1,0
2963,0.99,0.84,5,138,2,0,0,7,2,0
6876,0.8,0.74,5,181,4,1,0,6,2,0
5573,0.81,0.76,3,203,3,0,0,9,2,0
393,0.84,1.0,4,261,5,0,0,1,1,1
599,0.37,0.46,2,157,3,0,0,7,1,1
12488,0.19,1.0,4,192,4,0,0,2,1,1
12512,0.53,0.85,2,164,5,0,0,5,1,1
713,0.84,0.98,5,270,5,0,0,1,1,1
572,0.73,1.0,4,252,5,0,0,4,2,1
1163,0.35,0.8,6,281,2,0,0,1,2,1
9745,0.63,0.47,3,180,3,1,0,5,3,0
12135,0.36,0.5,2,132,3,0,0,4,1,1
5349,0.92,0.58,4,201,2,0,0,10,1,0
8529,0.98,0.62,5,260,2,1,0,5,1,0
9293,0.18,0.96,5,208,6,0,0,4,2,0
8544,0.74,0.74,5,262,2,0,0,8,2,0
14994,0.76,0.83,6,293,6,0,0,5,1,1
3962,0.93,0.74,4,201,3,1,0,7,2,0
5795,0.8,0.88,3,154,2,0,0,8,2,0
2328,0.38,0.64,3,111,3,0,0,4,2,0
4890,0.57,0.68,4,154,3,1,0,6,2,0
13184,0.89,0.74,5,260,6,0,0,4,2,0
3405,0.74,0.91,2,264,3,0,0,5,1,0
14783,0.73,1.0,4,252,5,0,0,4,2,1
7620,0.72,0.82,4,231,3,0,0,7,1,0
3032,0.98,0.8,4,134,2,1,0,5,2,0
12711,0.64,0.9,6,252,2,0,0,1,1,1
1906,0.43,0.49,2,131,3,0,0,9,3,1
61,0.85,0.91,5,226,5,0,0,6,2,1
5780,0.56,0.64,5,241,3,1,0,5,2,0
6339,0.88,0.54,3,235,2,1,0,4,1,0
11223,0.97,0.84,4,177,6,0,0,4,1,0
12053,0.38,0.55,2,134,3,0,0,5,1,1
14897,0.75,1.0,5,223,6,0,0,2,2,1
12476,0.45,0.57,2,134,3,0,0,1,1,1
12131,0.1,0.83,6,292,4,0,0,5,1,1
101,0.38,0.52,2,154,3,0,0,1,2,1
13360,0.72,0.53,3,179,3,0,0,5,1,0
7542,0.25,0.68,4,279,5,1,0,7,2,0
2907,0.53,0.67,4,167,2,0,0,6,1,0
1862,0.11,0.92,6,269,4,0,0,2,2,1
12563,0.4,0.57,2,160,3,0,0,2,1,1
63,0.1,0.95,6,244,5,0,0,7,2,1
1096,0.1,0.77,7,308,4,0,0,2,1,1
398,0.09,0.79,6,293,5,0,0,1,1,1
30,0.38,0.5,2,132,3,0,0,2,1,1
5699,0.71,0.74,3,250,3,0,0,5,1,0
3599,0.77,0.86,5,282,4,0,0,1,1,0
7031,0.71,0.96,5,135,4,1,0,10,1,0
12576,0.39,0.49,2,129,3,0,0,4,2,1
9501,0.91,0.94,4,264,4,0,0,4,1,0
4500,0.94,0.8,5,111,4,0,1,9,2,0
14978,0.81,0.85,4,251,6,0,0,3,2,1
7000,0.9,0.69,3,231,4,0,0,5,2,0
10895,0.92,0.98,3,149,3,0,0,5,2,0
4389,0.81,0.96,4,143,3,1,0,4,2,0
14470,0.88,0.88,5,232,5,1,0,2,2,1
8318,0.93,0.88,5,140,3,0,0,9,3,0
1602,0.68,0.62,5,198,5,1,0,9,1,1
1311,0.77,0.89,4,270,5,0,0,1,2,1
